"FileName","FullPath","RootCategory","ProbableRole","SizeBytes","LastWrite"
"Microsoft.AspNetCore.Diagnostics.HealthChecks.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Diagnostics.HealthChecks.dll","client","unknown","39360","2026-03-04 23:57"
"Microsoft.AspNetCore.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.dll","client","unknown","100288","2026-03-04 23:57"
"Microsoft.AspNetCore.HostFiltering.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.HostFiltering.dll","client","unknown","33728","2026-03-04 23:57"
"Microsoft.AspNetCore.Hosting.Abstractions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Hosting.Abstractions.dll","client","unknown","30656","2026-03-04 23:57"
"Microsoft.AspNetCore.Hosting.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Hosting.dll","client","unknown","376768","2026-03-04 23:57"
"Microsoft.AspNetCore.Hosting.Server.Abstractions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Hosting.Server.Abstractions.dll","client","unknown","16832","2026-03-04 23:57"
"Microsoft.AspNetCore.Html.Abstractions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Html.Abstractions.dll","client","unknown","28608","2026-03-04 23:57"
"Microsoft.AspNetCore.Http.Abstractions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Http.Abstractions.dll","client","unknown","221120","2026-03-04 23:57"
"Microsoft.AspNetCore.Http.Connections.Common.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Http.Connections.Common.dll","client","unknown","42944","2026-03-04 23:57"
"Microsoft.AspNetCore.Http.Connections.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Http.Connections.dll","client","unknown","277440","2026-03-04 23:57"
"Microsoft.AspNetCore.Http.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Http.dll","client","unknown","258496","2026-03-04 23:57"
"Microsoft.AspNetCore.Http.Extensions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Http.Extensions.dll","client","unknown","302528","2026-03-04 23:57"
"Microsoft.AspNetCore.Http.Features.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Http.Features.dll","client","unknown","55744","2026-03-04 23:57"
"Microsoft.AspNetCore.Http.Results.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Http.Results.dll","client","unknown","142784","2026-03-04 23:57"
"Microsoft.AspNetCore.HttpLogging.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.HttpLogging.dll","client","unknown","156096","2026-03-04 23:57"
"Microsoft.AspNetCore.HttpOverrides.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.HttpOverrides.dll","client","unknown","60864","2026-03-04 23:57"
"Microsoft.AspNetCore.HttpsPolicy.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.HttpsPolicy.dll","client","unknown","37824","2026-03-04 23:57"
"Microsoft.AspNetCore.Identity.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Identity.dll","client","unknown","186816","2026-03-04 23:57"
"Microsoft.AspNetCore.Localization.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Localization.dll","client","unknown","53696","2026-03-04 23:57"
"Microsoft.AspNetCore.Localization.Routing.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Localization.Routing.dll","client","unknown","18368","2026-03-04 23:57"
"Microsoft.AspNetCore.Metadata.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Metadata.dll","client","unknown","14784","2026-03-04 23:57"
"Microsoft.AspNetCore.Mvc.Abstractions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Mvc.Abstractions.dll","client","unknown","202688","2026-03-04 23:57"
"Microsoft.AspNetCore.Mvc.ApiExplorer.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Mvc.ApiExplorer.dll","client","unknown","137664","2026-03-04 23:57"
"Microsoft.AspNetCore.Mvc.Core.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Mvc.Core.dll","client","unknown","1879488","2026-03-04 23:57"
"Microsoft.AspNetCore.Mvc.Cors.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Mvc.Cors.dll","client","unknown","42944","2026-03-04 23:57"
"Microsoft.AspNetCore.Mvc.DataAnnotations.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Mvc.DataAnnotations.dll","client","unknown","100288","2026-03-04 23:57"
"Microsoft.AspNetCore.Mvc.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Mvc.dll","client","unknown","29632","2026-03-04 23:57"
"Microsoft.AspNetCore.Mvc.Formatters.Json.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Mvc.Formatters.Json.dll","client","unknown","13760","2026-03-04 23:57"
"Microsoft.AspNetCore.Mvc.Formatters.Xml.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Mvc.Formatters.Xml.dll","client","unknown","110016","2026-03-04 23:57"
"Microsoft.AspNetCore.Mvc.Localization.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Mvc.Localization.dll","client","unknown","39360","2026-03-04 23:57"
"Microsoft.AspNetCore.Mvc.Razor.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Mvc.Razor.dll","client","unknown","237504","2026-03-04 23:57"
"Microsoft.AspNetCore.Mvc.RazorPages.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Mvc.RazorPages.dll","client","unknown","448448","2026-03-04 23:57"
"Microsoft.AspNetCore.Mvc.TagHelpers.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Mvc.TagHelpers.dll","client","unknown","273344","2026-03-04 23:57"
"Microsoft.AspNetCore.Mvc.ViewFeatures.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Mvc.ViewFeatures.dll","client","unknown","788928","2026-03-04 23:57"
"Microsoft.AspNetCore.Razor.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Razor.dll","client","unknown","59328","2026-03-04 23:57"
"Microsoft.AspNetCore.Razor.Runtime.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Razor.Runtime.dll","client","unknown","60352","2026-03-04 23:57"
"Microsoft.AspNetCore.ResponseCaching.Abstractions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.ResponseCaching.Abstractions.dll","client","unknown","15296","2026-03-04 23:57"
"Microsoft.AspNetCore.ResponseCaching.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.ResponseCaching.dll","client","unknown","141248","2026-03-04 23:57"
"Microsoft.AspNetCore.ResponseCompression.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.ResponseCompression.dll","client","unknown","71104","2026-03-04 23:57"
"Microsoft.AspNetCore.Rewrite.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Rewrite.dll","client","unknown","209344","2026-03-04 23:57"
"Microsoft.AspNetCore.Routing.Abstractions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Routing.Abstractions.dll","client","unknown","50112","2026-03-04 23:57"
"Microsoft.AspNetCore.Routing.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Routing.dll","client","unknown","734656","2026-03-04 23:57"
"Microsoft.AspNetCore.Server.HttpSys.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Server.HttpSys.dll","client","unknown","552896","2026-03-04 23:57"
"Microsoft.AspNetCore.Server.IIS.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Server.IIS.dll","client","unknown","605120","2026-03-04 23:57"
"Microsoft.AspNetCore.Server.IISIntegration.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Server.IISIntegration.dll","client","unknown","40896","2026-03-04 23:57"
"Microsoft.AspNetCore.Server.Kestrel.Core.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Server.Kestrel.Core.dll","client","unknown","2081728","2026-03-04 23:57"
"Microsoft.AspNetCore.Server.Kestrel.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Server.Kestrel.dll","client","unknown","20416","2026-03-04 23:57"
"Microsoft.AspNetCore.Server.Kestrel.Transport.Quic.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Server.Kestrel.Transport.Quic.dll","client","unknown","207296","2026-03-04 23:57"
"Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.dll","client","unknown","145856","2026-03-04 23:57"
"Microsoft.AspNetCore.Session.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.Session.dll","client","unknown","80320","2026-03-04 23:57"
"Microsoft.AspNetCore.SignalR.Common.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.SignalR.Common.dll","client","unknown","72128","2026-03-04 23:57"
"Microsoft.AspNetCore.SignalR.Core.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.SignalR.Core.dll","client","unknown","393152","2026-03-04 23:57"
"Microsoft.AspNetCore.SignalR.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.SignalR.dll","client","unknown","25024","2026-03-04 23:57"
"Microsoft.AspNetCore.SignalR.Protocols.Json.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.SignalR.Protocols.Json.dll","client","unknown","66496","2026-03-04 23:57"
"Microsoft.AspNetCore.StaticFiles.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.StaticFiles.dll","client","unknown","150464","2026-03-04 23:57"
"Microsoft.AspNetCore.WebSockets.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.WebSockets.dll","client","unknown","57280","2026-03-04 23:57"
"Microsoft.AspNetCore.WebUtilities.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.AspNetCore.WebUtilities.dll","client","unknown","245696","2026-03-04 23:57"
"Microsoft.Extensions.Caching.Abstractions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.Caching.Abstractions.dll","client","unknown","42432","2026-03-04 23:57"
"Microsoft.Extensions.Caching.Memory.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.Caching.Memory.dll","client","unknown","74176","2026-03-04 23:57"
"Microsoft.Extensions.Configuration.Abstractions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.Configuration.Abstractions.dll","client","unknown","35264","2026-03-04 23:57"
"Microsoft.Extensions.Configuration.Binder.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.Configuration.Binder.dll","client","unknown","56768","2026-03-04 23:57"
"Microsoft.Extensions.Configuration.CommandLine.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.Configuration.CommandLine.dll","client","unknown","31168","2026-03-04 23:57"
"Microsoft.Extensions.Configuration.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.Configuration.dll","client","unknown","71616","2026-03-04 23:57"
"Microsoft.Extensions.Configuration.EnvironmentVariables.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.Configuration.EnvironmentVariables.dll","client","unknown","21440","2026-03-04 23:57"
"Microsoft.Extensions.Configuration.FileExtensions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.Configuration.FileExtensions.dll","client","unknown","36800","2026-03-04 23:57"
"Microsoft.Extensions.Configuration.Ini.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.Configuration.Ini.dll","client","unknown","31168","2026-03-04 23:57"
"Microsoft.Extensions.Configuration.Json.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.Configuration.Json.dll","client","unknown","35776","2026-03-04 23:57"
"Microsoft.Extensions.Configuration.KeyPerFile.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.Configuration.KeyPerFile.dll","client","unknown","28096","2026-03-04 23:57"
"Microsoft.Extensions.Configuration.UserSecrets.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.Configuration.UserSecrets.dll","client","unknown","31680","2026-03-04 23:57"
"Microsoft.Extensions.Configuration.Xml.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.Configuration.Xml.dll","client","unknown","50624","2026-03-04 23:57"
"Microsoft.Extensions.DependencyInjection.Abstractions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.DependencyInjection.Abstractions.dll","client","unknown","80320","2026-03-04 23:57"
"Microsoft.Extensions.DependencyInjection.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.DependencyInjection.dll","client","unknown","188864","2026-03-04 23:57"
"Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll","client","unknown","28608","2026-03-04 23:57"
"Microsoft.Extensions.Diagnostics.HealthChecks.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\Microsoft.AspNetCore.App\Microsoft.Extensions.Diagnostics.HealthChecks.dll","client","unknown","95168","2026-03-04 23:57"
